,Decision Tree,Linear SVM,Random Forest,SVM
0,0.9047619047619048,0.9206349206349206,0.9841269841269841,0.9523809523809523
1,0.9523809523809523,0.9682539682539683,1.0,0.9206349206349206
2,0.9523809523809523,0.9682539682539683,0.9523809523809523,0.9365079365079365
3,0.9523809523809523,0.9523809523809523,0.9682539682539683,0.873015873015873
4,0.9365079365079365,0.9206349206349206,0.9682539682539683,0.8888888888888888
5,0.9841269841269841,0.9841269841269841,0.9841269841269841,0.9523809523809523
6,0.9365079365079365,0.9047619047619048,0.9841269841269841,0.873015873015873
7,0.9365079365079365,0.8412698412698413,0.9841269841269841,0.8571428571428571
8,0.9841269841269841,0.8571428571428571,0.9841269841269841,0.8571428571428571
9,0.9365079365079365,0.9365079365079365,1.0,0.9365079365079365
10,0.9841269841269841,0.8888888888888888,0.9682539682539683,0.9047619047619048
11,0.9523809523809523,0.9841269841269841,0.9841269841269841,0.9523809523809523
12,1.0,0.9841269841269841,1.0,0.9523809523809523
13,0.9682539682539683,0.9682539682539683,0.9682539682539683,0.9523809523809523
14,0.9682539682539683,0.8412698412698413,0.9841269841269841,0.9523809523809523
15,0.9365079365079365,0.9523809523809523,0.9841269841269841,0.9047619047619048
16,0.9841269841269841,0.9682539682539683,0.9682539682539683,0.9047619047619048
17,0.9523809523809523,0.9047619047619048,0.9682539682539683,0.9047619047619048
18,0.9682539682539683,0.9682539682539683,1.0,0.9365079365079365
19,0.9047619047619048,0.9206349206349206,0.9841269841269841,0.9523809523809523
20,0.9523809523809523,0.9206349206349206,0.9365079365079365,0.9523809523809523
21,0.9365079365079365,0.8888888888888888,0.9841269841269841,0.9841269841269841
22,0.9841269841269841,0.9682539682539683,0.9682539682539683,0.9841269841269841
23,0.9682539682539683,1.0,0.9682539682539683,0.9841269841269841
24,0.9523809523809523,0.9523809523809523,1.0,0.8888888888888888
25,0.9682539682539683,0.9682539682539683,1.0,0.9841269841269841
26,0.9682539682539683,0.9682539682539683,0.9682539682539683,0.9523809523809523
27,0.9047619047619048,0.8412698412698413,0.9841269841269841,0.8888888888888888
28,0.9682539682539683,0.9365079365079365,0.9841269841269841,0.9365079365079365
29,0.8571428571428571,0.9841269841269841,0.9841269841269841,0.9047619047619048
30,0.9682539682539683,0.9523809523809523,0.9841269841269841,0.9047619047619048
31,0.9523809523809523,0.9047619047619048,0.9841269841269841,0.9365079365079365
32,0.9682539682539683,0.9682539682539683,1.0,0.9523809523809523
33,0.9841269841269841,0.9523809523809523,0.9682539682539683,0.9047619047619048
34,0.8571428571428571,0.9841269841269841,0.9682539682539683,0.9365079365079365
35,0.9523809523809523,0.9206349206349206,0.9841269841269841,0.9206349206349206
36,1.0,0.9365079365079365,0.9841269841269841,0.9365079365079365
37,0.9682539682539683,0.9682539682539683,1.0,0.9206349206349206
38,0.9682539682539683,0.9206349206349206,0.9841269841269841,0.9206349206349206
39,1.0,0.9682539682539683,1.0,0.9523809523809523
40,0.9841269841269841,0.9682539682539683,1.0,0.9047619047619048
41,0.9206349206349206,0.8888888888888888,0.9523809523809523,0.9523809523809523
42,1.0,1.0,1.0,0.9523809523809523
43,0.9365079365079365,0.9365079365079365,0.9682539682539683,0.9047619047619048
44,0.9523809523809523,0.873015873015873,1.0,0.9206349206349206
45,0.9682539682539683,1.0,0.9841269841269841,0.9841269841269841
46,0.9523809523809523,0.9365079365079365,0.9682539682539683,0.9206349206349206
47,1.0,1.0,1.0,1.0
48,0.9523809523809523,0.9682539682539683,0.9841269841269841,0.9523809523809523
49,0.9047619047619048,0.9523809523809523,0.9841269841269841,0.9365079365079365
50,0.9682539682539683,0.8571428571428571,0.9841269841269841,0.873015873015873
51,0.9047619047619048,0.9365079365079365,0.9523809523809523,0.9047619047619048
52,0.9523809523809523,0.9365079365079365,1.0,0.8888888888888888
53,0.9682539682539683,0.8571428571428571,1.0,0.9206349206349206
54,0.9523809523809523,0.9523809523809523,0.9841269841269841,0.9206349206349206
55,0.9841269841269841,0.9523809523809523,0.9523809523809523,0.9841269841269841
56,0.9523809523809523,0.9841269841269841,0.9841269841269841,0.9365079365079365
57,0.9523809523809523,0.9206349206349206,1.0,0.9206349206349206
58,1.0,1.0,0.9841269841269841,0.9682539682539683
59,1.0,1.0,1.0,0.9682539682539683
60,0.9523809523809523,0.9682539682539683,0.9841269841269841,0.9206349206349206
61,0.9365079365079365,0.9206349206349206,0.9523809523809523,0.8888888888888888
62,0.9682539682539683,0.9682539682539683,0.9841269841269841,0.9682539682539683
63,0.9047619047619048,0.873015873015873,0.9206349206349206,0.873015873015873
64,0.9523809523809523,0.8412698412698413,0.9841269841269841,0.9365079365079365
65,0.9682539682539683,0.9682539682539683,1.0,0.9523809523809523
66,0.9206349206349206,0.9047619047619048,0.9841269841269841,0.9047619047619048
67,0.9206349206349206,0.9682539682539683,0.9682539682539683,0.9047619047619048
68,0.9523809523809523,1.0,0.9841269841269841,0.9523809523809523
69,0.873015873015873,0.9682539682539683,0.9841269841269841,0.9682539682539683
70,0.9841269841269841,0.9841269841269841,0.9841269841269841,0.9841269841269841
71,0.9523809523809523,0.9682539682539683,0.9841269841269841,0.9365079365079365
72,1.0,0.9841269841269841,1.0,0.9523809523809523
73,0.9841269841269841,0.9523809523809523,1.0,0.9523809523809523
74,0.9682539682539683,0.9365079365079365,0.9682539682539683,0.9841269841269841
75,1.0,1.0,1.0,0.9841269841269841
76,0.9047619047619048,0.9365079365079365,1.0,0.9047619047619048
77,0.9523809523809523,0.9047619047619048,0.9523809523809523,0.8888888888888888
78,0.9841269841269841,0.9841269841269841,0.9523809523809523,0.9523809523809523
79,0.9523809523809523,0.9523809523809523,0.9841269841269841,0.873015873015873
80,0.9523809523809523,0.9047619047619048,0.9841269841269841,0.9523809523809523
81,0.9841269841269841,0.9365079365079365,0.9841269841269841,0.9523809523809523
82,0.9841269841269841,0.9206349206349206,0.9841269841269841,0.9206349206349206
83,0.9841269841269841,0.9523809523809523,1.0,0.9365079365079365
84,0.9523809523809523,0.8888888888888888,0.9523809523809523,0.8888888888888888
85,0.9523809523809523,1.0,1.0,0.9841269841269841
86,0.9841269841269841,0.9523809523809523,0.9841269841269841,0.9206349206349206
87,0.9365079365079365,0.9841269841269841,0.9841269841269841,0.9523809523809523
88,0.9047619047619048,0.9365079365079365,0.9841269841269841,0.9047619047619048
89,0.9682539682539683,0.8888888888888888,0.9523809523809523,0.873015873015873
90,0.9365079365079365,0.9523809523809523,0.9841269841269841,0.9682539682539683
91,0.9365079365079365,0.873015873015873,0.9682539682539683,0.8888888888888888
92,0.9523809523809523,0.9523809523809523,0.9365079365079365,0.9841269841269841
93,0.873015873015873,0.9682539682539683,0.9682539682539683,0.9206349206349206
94,0.9047619047619048,0.9841269841269841,0.9682539682539683,0.9523809523809523
95,0.9682539682539683,0.9682539682539683,0.9682539682539683,1.0
96,0.9365079365079365,0.8412698412698413,0.9841269841269841,0.9206349206349206
97,0.9682539682539683,0.9523809523809523,0.9682539682539683,0.9206349206349206
98,0.9841269841269841,0.9206349206349206,0.9841269841269841,0.8571428571428571
99,0.9682539682539683,0.9682539682539683,0.9523809523809523,0.9523809523809523
