,Decision Tree,Linear SVM,Random Forest,SVM
0,0.6310606060606061,0.8424242424242424,0.6212121212121213,0.6977272727272728
1,0.6424242424242423,0.8537878787878788,0.7431818181818182,0.8537878787878788
2,0.6848484848484849,0.8992424242424243,0.6325757575757576,0.8992424242424243
3,0.4553030303030303,0.7431818181818182,0.5106060606060606,0.8651515151515151
4,0.643939393939394,0.7871212121212121,0.8212121212121213,0.796969696969697
5,0.509090909090909,0.8765151515151516,0.5984848484848484,0.7757575757575758
6,0.38863636363636367,0.8878787878787879,0.6325757575757576,0.8878787878787879
7,0.6977272727272728,0.8863636363636364,0.643939393939394,0.8765151515151516
8,0.6765151515151515,0.8098484848484849,0.7659090909090909,0.7431818181818182
9,0.643939393939394,0.831060606060606,0.7772727272727273,0.8537878787878788
10,0.8196969696969697,0.9204545454545454,0.843939393939394,0.9204545454545454
11,0.8098484848484849,0.7545454545454546,0.5333333333333333,0.8424242424242424
12,0.7318181818181817,0.9431818181818182,0.8878787878787879,0.8878787878787879
13,0.6098484848484849,0.9545454545454546,0.5659090909090909,0.7545454545454546
14,0.8977272727272727,0.8992424242424243,0.9545454545454546,0.8651515151515151
15,0.665151515151515,0.8651515151515151,0.7984848484848485,0.8878787878787879
16,0.321969696969697,0.9204545454545454,0.9106060606060606,0.8977272727272727
17,0.8325757575757576,0.8878787878787879,0.7545454545454546,0.8651515151515151
18,0.8212121212121213,0.8863636363636364,0.831060606060606,0.8977272727272727
19,0.9431818181818182,0.9318181818181818,0.7984848484848485,0.7984848484848485
20,0.875,0.9545454545454546,0.7106060606060607,0.9545454545454546
21,0.687878787878788,0.9545454545454546,0.7219696969696969,0.8212121212121213
22,0.9318181818181818,0.8765151515151516,0.8878787878787879,0.8212121212121213
23,0.7416666666666667,0.8651515151515151,0.687878787878788,0.8537878787878788
24,0.7772727272727273,0.7984848484848485,0.6325757575757576,0.8325757575757576
25,0.843939393939394,0.9204545454545454,0.7431818181818182,0.9204545454545454
26,0.5333333333333333,0.9318181818181818,0.7106060606060607,0.8651515151515151
27,0.665151515151515,0.7757575757575758,0.6765151515151515,0.8537878787878788
28,0.6765151515151515,0.8977272727272727,0.6212121212121213,0.8636363636363636
29,0.6992424242424242,0.9090909090909091,0.7545454545454546,0.9204545454545454
30,0.7303030303030303,0.9106060606060606,0.6098484848484849,0.6992424242424242
