,Decision Tree,Linear SVM,Random Forest,SVM
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.16666666666666666,0.08333333333333333
2,0.16666666666666666,0.0,0.0,0.0
3,0.25,0.0,0.08333333333333333,0.0
4,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333
5,0.0,0.0,0.0,0.0
6,0.4166666666666667,0.0,0.25,0.16666666666666666
7,0.5833333333333334,0.0,0.08333333333333333,0.0
8,0.4166666666666667,0.0,0.08333333333333333,0.0
9,0.08333333333333333,0.0,0.0,0.0
10,0.25,0.08333333333333333,0.16666666666666666,0.08333333333333333
11,0.25,0.08333333333333333,0.16666666666666666,0.16666666666666666
12,0.16666666666666666,0.0,0.08333333333333333,0.0
13,0.08333333333333333,0.0,0.08333333333333333,0.0
14,0.16666666666666666,0.0,0.0,0.0
15,0.08333333333333333,0.0,0.08333333333333333,0.0
16,0.5,0.0,0.16666666666666666,0.0
17,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333
18,0.0,0.0,0.0,0.08333333333333333
19,0.4166666666666667,0.08333333333333333,0.25,0.0
20,0.3333333333333333,0.08333333333333333,0.0,0.16666666666666666
21,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333
22,0.25,0.0,0.0,0.0
23,0.16666666666666666,0.0,0.0,0.0
24,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333
25,0.08333333333333333,0.0,0.08333333333333333,0.0
26,0.16666666666666666,0.25,0.4166666666666667,0.16666666666666666
27,0.16666666666666666,0.0,0.08333333333333333,0.08333333333333333
28,0.08333333333333333,0.0,0.08333333333333333,0.0
29,0.3333333333333333,0.0,0.08333333333333333,0.16666666666666666
30,0.5833333333333334,0.0,0.08333333333333333,0.0
31,0.4166666666666667,0.08333333333333333,0.08333333333333333,0.16666666666666666
32,0.16666666666666666,0.0,0.0,0.0
33,0.16666666666666666,0.0,0.0,0.08333333333333333
34,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333
35,0.08333333333333333,0.0,0.08333333333333333,0.0
36,0.0,0.0,0.0,0.0
37,0.0,0.0,0.16666666666666666,0.0
38,0.3333333333333333,0.08333333333333333,0.25,0.16666666666666666
39,0.3333333333333333,0.08333333333333333,0.3333333333333333,0.25
40,0.25,0.08333333333333333,0.16666666666666666,0.08333333333333333
41,0.0,0.0,0.0,0.08333333333333333
42,0.08333333333333333,0.08333333333333333,0.3333333333333333,0.25
43,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333
44,0.08333333333333333,0.0,0.0,0.0
45,0.3333333333333333,0.0,0.08333333333333333,0.0
46,0.16666666666666666,0.0,0.08333333333333333,0.16666666666666666
47,0.25,0.0,0.16666666666666666,0.0
48,0.08333333333333333,0.0,0.16666666666666666,0.0
49,0.5,0.08333333333333333,0.08333333333333333,0.08333333333333333
50,0.25,0.08333333333333333,0.3333333333333333,0.16666666666666666
51,0.0,0.0,0.08333333333333333,0.0
52,0.16666666666666666,0.0,0.0,0.0
53,0.25,0.08333333333333333,0.16666666666666666,0.08333333333333333
54,0.25,0.0,0.16666666666666666,0.0
55,0.08333333333333333,0.0,0.16666666666666666,0.08333333333333333
56,0.16666666666666666,0.0,0.16666666666666666,0.08333333333333333
57,0.08333333333333333,0.0,0.0,0.0
58,1.0,0.0,0.08333333333333333,0.0
59,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333
60,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.25
61,0.25,0.08333333333333333,0.08333333333333333,0.08333333333333333
62,0.08333333333333333,0.0,0.25,0.0
63,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333
64,0.5833333333333334,0.0,0.0,0.0
65,0.16666666666666666,0.0,0.08333333333333333,0.0
66,0.5,0.16666666666666666,0.08333333333333333,0.16666666666666666
67,0.3333333333333333,0.0,0.0,0.0
68,0.25,0.0,0.08333333333333333,0.0
69,0.0,0.0,0.0,0.0
70,0.25,0.08333333333333333,0.25,0.08333333333333333
71,0.0,0.0,0.16666666666666666,0.0
72,0.4166666666666667,0.0,0.25,0.0
73,0.5,0.08333333333333333,0.25,0.08333333333333333
74,0.0,0.0,0.0,0.0
75,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333
76,0.25,0.16666666666666666,0.16666666666666666,0.25
77,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.16666666666666666
78,0.0,0.0,0.0,0.0
79,0.6666666666666666,0.08333333333333333,0.08333333333333333,0.16666666666666666
80,0.25,0.08333333333333333,0.08333333333333333,0.08333333333333333
81,0.4166666666666667,0.0,0.0,0.0
82,0.16666666666666666,0.0,0.16666666666666666,0.0
83,0.08333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666
84,0.25,0.0,0.25,0.0
85,0.16666666666666666,0.08333333333333333,0.25,0.08333333333333333
86,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.08333333333333333
87,0.0,0.0,0.08333333333333333,0.0
88,0.16666666666666666,0.0,0.0,0.08333333333333333
89,0.3333333333333333,0.0,0.16666666666666666,0.0
90,0.5,0.08333333333333333,0.08333333333333333,0.16666666666666666
91,0.08333333333333333,0.0,0.0,0.0
92,0.4166666666666667,0.0,0.0,0.08333333333333333
93,0.16666666666666666,0.0,0.0,0.0
94,0.5,0.0,0.08333333333333333,0.0
95,0.16666666666666666,0.0,0.08333333333333333,0.0
96,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.08333333333333333
97,0.08333333333333333,0.0,0.25,0.0
98,0.08333333333333333,0.0,0.16666666666666666,0.08333333333333333
99,0.25,0.08333333333333333,0.08333333333333333,0.08333333333333333
