,fpr,tpr
0,0.0,0.0
1,0.0006666666666666666,0.0
2,0.0006666666666666666,0.00011363636363636364
3,0.0006666666666666666,0.00022727272727272727
4,0.0006666666666666666,0.00034090909090909094
5,0.0006666666666666666,0.00045454545454545455
6,0.0006666666666666666,0.0005681818181818182
7,0.0006666666666666666,0.0006818181818181819
8,0.0006666666666666666,0.0007954545454545455
9,0.0006666666666666666,0.0009090909090909091
10,0.0006666666666666666,0.0010227272727272728
11,0.0006666666666666666,0.0011363636363636363
12,0.0006666666666666666,0.00125
13,0.0006666666666666666,0.0013636363636363637
14,0.0006666666666666666,0.0014772727272727272
15,0.0006666666666666666,0.001590909090909091
16,0.0006666666666666666,0.0017045454545454545
17,0.0006666666666666666,0.0018181818181818182
18,0.0006666666666666666,0.001931818181818182
19,0.0006666666666666666,0.0020454545454545456
20,0.0006666666666666666,0.002159090909090909
21,0.0006666666666666666,0.0022727272727272726
22,0.0006666666666666666,0.0023863636363636366
23,0.0006666666666666666,0.0025
24,0.0006666666666666666,0.0026136363636363636
25,0.0006666666666666666,0.0027272727272727275
26,0.0006666666666666666,0.002840909090909091
27,0.0006666666666666666,0.0029545454545454545
28,0.0006666666666666666,0.003068181818181818
29,0.0006666666666666666,0.003181818181818182
30,0.0006666666666666666,0.0032954545454545454
31,0.0006666666666666666,0.003409090909090909
32,0.0006666666666666666,0.003522727272727273
33,0.0006666666666666666,0.0036363636363636364
34,0.0006666666666666666,0.00375
35,0.0006666666666666666,0.003863636363636364
36,0.0013333333333333333,0.003863636363636364
37,0.0013333333333333333,0.003977272727272727
38,0.0013333333333333333,0.004090909090909091
39,0.0013333333333333333,0.004204545454545455
40,0.0013333333333333333,0.004318181818181818
41,0.0013333333333333333,0.004431818181818182
42,0.0013333333333333333,0.004545454545454545
43,0.0013333333333333333,0.004659090909090909
44,0.0013333333333333333,0.004772727272727273
45,0.0013333333333333333,0.004886363636363637
46,0.0013333333333333333,0.005
47,0.0013333333333333333,0.005113636363636364
48,0.0013333333333333333,0.005227272727272727
49,0.0013333333333333333,0.005340909090909091
50,0.0013333333333333333,0.005454545454545455
51,0.0013333333333333333,0.0055681818181818185
52,0.0013333333333333333,0.005681818181818182
53,0.0013333333333333333,0.0057954545454545455
54,0.0013333333333333333,0.005909090909090909
55,0.0013333333333333333,0.0060227272727272725
56,0.0013333333333333333,0.006136363636363636
57,0.0013333333333333333,0.00625
58,0.0013333333333333333,0.006363636363636364
59,0.0013333333333333333,0.006477272727272727
60,0.0013333333333333333,0.006590909090909091
61,0.0013333333333333333,0.006704545454545454
62,0.0013333333333333333,0.006818181818181818
63,0.0013333333333333333,0.006931818181818182
64,0.0013333333333333333,0.007045454545454546
65,0.0013333333333333333,0.007159090909090909
66,0.0013333333333333333,0.007272727272727273
67,0.0013333333333333333,0.007386363636363636
68,0.0013333333333333333,0.0075
69,0.0013333333333333333,0.007613636363636363
70,0.0013333333333333333,0.007727272727272728
71,0.0013333333333333333,0.007840909090909091
72,0.0013333333333333333,0.007954545454545454
73,0.0013333333333333333,0.008068181818181818
74,0.0013333333333333333,0.008181818181818182
75,0.0013333333333333333,0.008295454545454545
76,0.0013333333333333333,0.00840909090909091
77,0.0013333333333333333,0.008522727272727272
78,0.0013333333333333333,0.008636363636363636
79,0.0013333333333333333,0.00875
80,0.0013333333333333333,0.008863636363636363
81,0.0013333333333333333,0.008977272727272728
82,0.0013333333333333333,0.00909090909090909
83,0.0013333333333333333,0.009204545454545455
84,0.0013333333333333333,0.009318181818181817
85,0.0013333333333333333,0.009431818181818182
86,0.0013333333333333333,0.009545454545454546
87,0.0013333333333333333,0.009659090909090909
88,0.0013333333333333333,0.009772727272727273
89,0.0013333333333333333,0.009886363636363636
90,0.0013333333333333333,0.01
91,0.0013333333333333333,0.010113636363636363
92,0.0013333333333333333,0.010227272727272727
93,0.0013333333333333333,0.010340909090909092
94,0.0013333333333333333,0.010454545454545454
95,0.0013333333333333333,0.010568181818181819
96,0.0013333333333333333,0.010681818181818181
97,0.0013333333333333333,0.010795454545454546
98,0.0013333333333333333,0.01090909090909091
99,0.0013333333333333333,0.011022727272727273
100,0.0013333333333333333,0.011136363636363637
101,0.0013333333333333333,0.01125
102,0.0013333333333333333,0.011363636363636364
103,0.0013333333333333333,0.011477272727272727
104,0.0013333333333333333,0.011590909090909091
105,0.0013333333333333333,0.011704545454545455
106,0.0013333333333333333,0.011818181818181818
107,0.0013333333333333333,0.011931818181818182
108,0.0013333333333333333,0.012045454545454545
109,0.0013333333333333333,0.01215909090909091
110,0.0013333333333333333,0.012272727272727272
111,0.0013333333333333333,0.012386363636363636
112,0.0013333333333333333,0.0125
113,0.0013333333333333333,0.012613636363636363
114,0.0013333333333333333,0.012727272727272728
115,0.0013333333333333333,0.01284090909090909
116,0.0013333333333333333,0.012954545454545455
117,0.0013333333333333333,0.013068181818181817
118,0.0013333333333333333,0.013181818181818182
119,0.0013333333333333333,0.013295454545454546
120,0.0013333333333333333,0.013409090909090909
121,0.0013333333333333333,0.013522727272727273
122,0.0013333333333333333,0.013636363636363636
123,0.0013333333333333333,0.01375
124,0.0013333333333333333,0.013863636363636364
125,0.0013333333333333333,0.013977272727272727
126,0.0013333333333333333,0.014090909090909091
127,0.0013333333333333333,0.014204545454545454
128,0.0013333333333333333,0.014318181818181818
129,0.0013333333333333333,0.014431818181818181
130,0.0013333333333333333,0.014545454545454545
131,0.0013333333333333333,0.01465909090909091
132,0.0013333333333333333,0.014772727272727272
133,0.0013333333333333333,0.014886363636363637
134,0.0013333333333333333,0.015
135,0.0013333333333333333,0.015113636363636364
136,0.0013333333333333333,0.015227272727272726
137,0.0013333333333333333,0.01534090909090909
138,0.0013333333333333333,0.015454545454545455
139,0.0013333333333333333,0.015568181818181818
140,0.0013333333333333333,0.015681818181818182
141,0.0013333333333333333,0.015795454545454547
142,0.0013333333333333333,0.015909090909090907
143,0.0013333333333333333,0.016022727272727272
144,0.0013333333333333333,0.016136363636363636
145,0.0013333333333333333,0.01625
146,0.0013333333333333333,0.016363636363636365
147,0.0013333333333333333,0.016477272727272726
148,0.0013333333333333333,0.01659090909090909
149,0.0013333333333333333,0.016704545454545455
150,0.0013333333333333333,0.01681818181818182
151,0.0013333333333333333,0.016931818181818183
152,0.0013333333333333333,0.017045454545454544
153,0.002,0.017045454545454544
154,0.002,0.01715909090909091
155,0.002,0.017272727272727273
156,0.002,0.017386363636363637
157,0.002,0.0175
158,0.002,0.017613636363636363
159,0.002,0.017727272727272727
160,0.002,0.01784090909090909
161,0.002,0.017954545454545456
162,0.002,0.018068181818181817
163,0.002,0.01818181818181818
164,0.002,0.018295454545454545
165,0.002,0.01840909090909091
166,0.002,0.018522727272727274
167,0.002,0.018636363636363635
168,0.002,0.01875
169,0.002,0.018863636363636364
170,0.002,0.018977272727272728
171,0.002,0.019090909090909092
172,0.002,0.019204545454545453
173,0.002,0.019318181818181818
174,0.002,0.019431818181818182
175,0.002,0.019545454545454546
176,0.002,0.01965909090909091
177,0.002,0.01977272727272727
178,0.002,0.019886363636363636
179,0.002,0.02
180,0.002,0.020113636363636365
181,0.002,0.020227272727272726
182,0.002,0.02034090909090909
183,0.002,0.020454545454545454
184,0.0026666666666666666,0.020454545454545454
185,0.0026666666666666666,0.02056818181818182
186,0.0026666666666666666,0.020681818181818183
187,0.0026666666666666666,0.020795454545454544
188,0.0026666666666666666,0.02090909090909091
189,0.0026666666666666666,0.021022727272727273
190,0.0026666666666666666,0.021136363636363637
191,0.0026666666666666666,0.02125
192,0.0026666666666666666,0.021363636363636362
193,0.0026666666666666666,0.021477272727272727
194,0.0026666666666666666,0.02159090909090909
195,0.0026666666666666666,0.021704545454545456
196,0.0026666666666666666,0.02181818181818182
197,0.0026666666666666666,0.02193181818181818
198,0.0026666666666666666,0.022045454545454545
