,Decision Tree,Linear SVM,Random Forest,SVM
0,0.8977272727272727,0.9090909090909091,0.9545454545454546,0.8977272727272727
1,0.9090909090909091,0.9204545454545454,0.9431818181818182,0.9204545454545454
2,0.8181818181818182,0.9659090909090909,0.9659090909090909,0.9659090909090909
3,0.9886363636363636,0.9431818181818182,0.9772727272727273,0.9318181818181818
4,0.9772727272727273,0.9204545454545454,0.9545454545454546,0.8636363636363636
5,0.9090909090909091,0.9431818181818182,0.9318181818181818,0.9090909090909091
6,0.9886363636363636,0.9545454545454546,0.9659090909090909,0.9545454545454546
7,0.8977272727272727,0.8863636363636364,0.9772727272727273,0.9431818181818182
8,0.9431818181818182,0.9431818181818182,0.9659090909090909,0.9431818181818182
9,0.9772727272727273,0.8977272727272727,0.9772727272727273,0.9204545454545454
10,0.8863636363636364,0.9204545454545454,0.9772727272727273,0.9204545454545454
11,0.9431818181818182,0.9545454545454546,1.0,0.9090909090909091
12,0.9318181818181818,0.9431818181818182,0.9545454545454546,0.9545454545454546
13,0.9431818181818182,0.9545454545454546,0.9659090909090909,0.9545454545454546
14,0.8977272727272727,0.9659090909090909,0.9545454545454546,0.9318181818181818
15,0.9318181818181818,0.9318181818181818,0.9318181818181818,0.9545454545454546
16,0.9886363636363636,0.9204545454545454,0.9772727272727273,0.8977272727272727
17,0.9659090909090909,0.9545454545454546,0.9545454545454546,0.9318181818181818
18,0.9545454545454546,0.8863636363636364,0.8977272727272727,0.8977272727272727
19,0.9431818181818182,0.9318181818181818,0.9318181818181818,0.9318181818181818
20,0.875,0.9545454545454546,0.9772727272727273,0.9545454545454546
21,0.9545454545454546,0.9545454545454546,0.9886363636363636,0.9545454545454546
22,0.9318181818181818,0.9431818181818182,0.9545454545454546,0.9545454545454546
23,0.875,0.9318181818181818,0.9545454545454546,0.9204545454545454
24,0.9772727272727273,0.9318181818181818,0.9659090909090909,0.9659090909090909
25,0.9772727272727273,0.9204545454545454,0.9431818181818182,0.9204545454545454
26,1.0,0.9318181818181818,0.9772727272727273,0.9318181818181818
27,0.9318181818181818,0.9090909090909091,0.9431818181818182,0.9204545454545454
28,0.9431818181818182,0.8977272727272727,0.9545454545454546,0.8636363636363636
29,0.9659090909090909,0.9090909090909091,0.9545454545454546,0.9204545454545454
30,0.8636363636363636,0.9772727272727273,0.9431818181818182,0.9659090909090909
31,0.8522727272727273,0.9090909090909091,0.9431818181818182,0.9090909090909091
32,0.8977272727272727,0.875,0.9431818181818182,0.8977272727272727
33,0.9545454545454546,0.9545454545454546,0.9772727272727273,0.9545454545454546
34,0.8863636363636364,0.9204545454545454,0.9772727272727273,0.9318181818181818
35,0.9431818181818182,0.9318181818181818,0.9772727272727273,0.9318181818181818
36,0.9772727272727273,0.9659090909090909,0.9886363636363636,0.9886363636363636
37,0.9431818181818182,0.9431818181818182,0.9545454545454546,0.9204545454545454
38,0.9318181818181818,0.9204545454545454,0.9659090909090909,0.9204545454545454
39,0.8409090909090909,0.9204545454545454,0.9431818181818182,0.9090909090909091
40,0.9772727272727273,0.9545454545454546,0.9659090909090909,0.9431818181818182
41,0.875,0.9545454545454546,0.9772727272727273,0.9204545454545454
42,0.9886363636363636,0.9431818181818182,0.9659090909090909,0.9318181818181818
43,0.9318181818181818,0.9545454545454546,0.9772727272727273,0.9545454545454546
44,0.8863636363636364,0.9772727272727273,0.9886363636363636,0.9772727272727273
45,0.9204545454545454,0.9318181818181818,0.9545454545454546,0.9204545454545454
46,0.8522727272727273,0.9545454545454546,0.9772727272727273,0.9545454545454546
47,0.9431818181818182,0.9090909090909091,0.9659090909090909,0.875
48,0.9886363636363636,0.9431818181818182,0.9545454545454546,0.9431818181818182
49,0.8977272727272727,0.9545454545454546,0.9545454545454546,0.9431818181818182
50,0.9772727272727273,0.9659090909090909,0.9772727272727273,0.9659090909090909
51,0.9772727272727273,0.9431818181818182,0.9545454545454546,0.9772727272727273
52,0.9886363636363636,0.9886363636363636,1.0,0.9659090909090909
53,0.9318181818181818,0.9204545454545454,0.9545454545454546,0.9431818181818182
54,0.9545454545454546,0.9431818181818182,0.9545454545454546,0.875
55,1.0,0.9545454545454546,0.9545454545454546,0.9318181818181818
56,0.9659090909090909,0.9659090909090909,0.9886363636363636,0.9545454545454546
57,0.8863636363636364,0.9545454545454546,0.9659090909090909,0.9431818181818182
58,0.9318181818181818,0.8409090909090909,0.9431818181818182,0.8522727272727273
59,0.8977272727272727,0.9431818181818182,0.9772727272727273,0.9659090909090909
60,0.9318181818181818,0.9431818181818182,0.9886363636363636,0.875
61,0.9659090909090909,0.9545454545454546,0.9659090909090909,0.9545454545454546
62,0.9431818181818182,0.9090909090909091,0.9659090909090909,0.9090909090909091
63,0.9431818181818182,0.9431818181818182,0.9886363636363636,0.9431818181818182
64,0.9772727272727273,0.9659090909090909,1.0,0.9545454545454546
65,0.9204545454545454,0.9545454545454546,0.9886363636363636,0.9545454545454546
66,1.0,0.9431818181818182,0.9886363636363636,0.9431818181818182
67,0.9886363636363636,0.9772727272727273,1.0,0.9772727272727273
68,0.9318181818181818,0.9431818181818182,0.9659090909090909,0.9545454545454546
69,0.8977272727272727,0.875,0.9545454545454546,0.9204545454545454
70,0.875,0.9318181818181818,0.9659090909090909,0.9204545454545454
71,0.9545454545454546,0.9318181818181818,0.9772727272727273,0.9318181818181818
72,0.8977272727272727,0.9318181818181818,0.9772727272727273,0.9204545454545454
73,0.8863636363636364,0.8977272727272727,0.9431818181818182,0.9090909090909091
74,0.9659090909090909,0.9318181818181818,0.9772727272727273,0.9204545454545454
75,0.9659090909090909,0.9772727272727273,0.9886363636363636,0.9772727272727273
76,0.9318181818181818,0.9431818181818182,1.0,0.9204545454545454
77,0.9659090909090909,0.9659090909090909,0.9886363636363636,0.9545454545454546
78,0.9204545454545454,0.9204545454545454,0.9772727272727273,0.9431818181818182
79,0.9204545454545454,0.8977272727272727,0.9659090909090909,0.9090909090909091
80,1.0,0.9772727272727273,1.0,0.9772727272727273
81,0.9659090909090909,0.9545454545454546,0.9886363636363636,0.9431818181818182
82,0.9659090909090909,0.9431818181818182,0.9772727272727273,0.9545454545454546
83,0.9318181818181818,0.9772727272727273,0.9886363636363636,0.9772727272727273
84,0.9659090909090909,0.9545454545454546,0.9659090909090909,0.9545454545454546
85,0.9090909090909091,0.9204545454545454,0.9772727272727273,0.9090909090909091
86,0.9886363636363636,0.9318181818181818,0.9886363636363636,0.9204545454545454
87,0.9545454545454546,0.9659090909090909,0.9659090909090909,0.9318181818181818
88,0.9318181818181818,0.9545454545454546,0.9886363636363636,0.9204545454545454
89,0.9772727272727273,0.9659090909090909,0.9886363636363636,0.9545454545454546
90,0.9431818181818182,0.9545454545454546,0.9659090909090909,0.9318181818181818
91,0.8522727272727273,0.9318181818181818,0.9772727272727273,0.9318181818181818
92,0.9659090909090909,0.9659090909090909,1.0,0.9318181818181818
93,0.9431818181818182,0.9659090909090909,0.9431818181818182,0.9318181818181818
94,0.9545454545454546,0.9431818181818182,0.9545454545454546,0.9431818181818182
95,0.9318181818181818,0.8977272727272727,0.9318181818181818,0.875
96,0.9204545454545454,0.9204545454545454,0.9431818181818182,0.9545454545454546
97,0.9545454545454546,0.9545454545454546,0.9886363636363636,0.9545454545454546
98,0.9772727272727273,0.9772727272727273,1.0,0.9772727272727273
99,0.9090909090909091,0.9318181818181818,0.9659090909090909,0.9659090909090909
